Personal Pronouns,Demonstrative Pronouns,Quidam,Reflexive Pronouns,Iste,Alius,Ipse,Idem,Priusquam,Antequam,Quominus,Dum,Quin,Ut,Conditionals,Prepositions,Interrogative Sentences,Superlatives,Atque + consonant,Relative Clauses,Mean Length Relative Clauses,Gerunds and Gerundives,Cum,Conjunctions,Vocatives,Mean Sentence Length,Characters,Words,Corpus Name,Sentences,Type
0.0138,0.01077,0.00007,0.0011,0.00052,0.00045,0.00025,0.00038,0.00012,0,0,0.00048,0.00057,0.00225,0.00262,0.0029,0.00529,0.00015,0.00012,0.19737,22.39416,0.00028,0.0001,0.01177,0.0001,43.35094,"59,911","11,785",Plautus Miles Gloriosus,1382,Verse
0.01429,0.00904,0.00002,0.00083,0.00096,0.00049,0.00009,0.00013,0.00009,0,0,0.0002,0.00058,0.00217,0.00194,0.00208,0.00757,0.00022,0.00004,0.1399,22.09202,0.0002,0.00011,0.00953,0.00009,34.38296,"44,801","8,886",Plautus Mostellaria,1303,Verse
0.0167,0.00969,0.00003,0.00043,0.00026,0.00023,0.00026,0.00017,0.00003,0,0,0.00031,0.00074,0.00285,0.00234,0.00219,0.00678,0.00003,0.00017,0.16584,20.35849,0.00006,0.00011,0.01128,0.00009,33.71662,"35,099","7,173",Plautus Persa,1041,Verse
0.01347,0.00966,0.00002,0.00091,0.00031,0.00031,0.00026,0.00015,0.00013,0,0,0.00026,0.00031,0.00216,0.00232,0.00254,0.0054,0.00016,0.00015,0.17442,21.31004,0.00018,0.00009,0.01043,0.00015,38.67304,"54,645","10,702",Plautus Poenulus,1413,Verse
0.0155,0.00979,0.00002,0.00055,0.00038,0.00055,0.00027,0.00013,0.00011,0,0,0.00034,0.00046,0.00289,0.00262,0.00213,0.00666,0.00019,0.00025,0.18637,21.33333,0.00013,0.00011,0.01101,0.00006,40.82686,"52,585","10,445",Plautus Pseudolus,1288,Verse
0.01384,0.00954,0.00002,0.00066,0.00063,0.00029,0.00013,0.00013,0.00007,0,0,0.00056,0.00031,0.00241,0.00261,0.00244,0.00604,0.00029,0.00005,0.1907,24.36078,0.0002,0.00022,0.01014,0.00013,40.03165,"55,644","11,021",Plautus Rudens,1390,Verse
0.01391,0.00856,0,0.00069,0.00016,0.00052,0.0003,0.0002,0.00007,0,0.00003,0.0003,0.00043,0.0023,0.00194,0.00272,0.00502,0.00016,0.00007,0.17789,22.72,0.00023,0.00003,0.0103,0.00016,41.70178,"30,484","5,908",Plautus Stichus,731,Verse
0.01332,0.01063,0.00006,0.00076,0.00047,0.00055,0.00038,0.00015,0.00008,0,0,0.00028,0.00051,0.00229,0.00299,0.00282,0.00517,0.00017,0.00023,0.25569,21.0566,0.00011,0.00011,0.01141,0.00013,47.65489,"47,226","9,327",Plautus Trinummus,991,Verse
0.01366,0.00862,0,0.00087,0.00074,0.00054,0.00015,0.00033,0.00013,0,0,0.00069,0.00026,0.00213,0.00208,0.00321,0.00629,0.0001,0.00008,0.24556,21.17241,0.00015,0.00028,0.0105,0.00005,42.34674,"38,959","7,814",Plautus Truculentus,920,Verse
0.00012,0.00416,0.00023,0.00037,0.00001,0.00066,0.00048,0.00067,0.00001,0.00001,0.00001,0.00002,0.00003,0.00069,0.00029,0.0058,0,0.00042,0.0001,0.24125,34.11487,0.00017,0.00019,0.01034,0,73.37533,"335,472","56,716",Pliny The Elder Naturalis Historia Part 1 Books 1-5,4572,Prose
0.00019,0.00492,0.00053,0.00077,0.00003,0.00101,0.00049,0.00082,0.00003,0.00002,0.00001,0.00004,0.00006,0.00125,0.00065,0.0038,0,0.00061,0.00012,0.3459,31.66866,0.00023,0.00035,0.01218,0,106.91828,"354,541","59,855",Pliny The Elder Naturalis Historia Part 2 Books 6-10,3316,Prose
0.00014,0.00537,0.00076,0.0005,0.00002,0.00152,0.00055,0.00064,0.00004,0.00002,0,0.00004,0.00011,0.00144,0.00063,0.00399,0,0.00087,0.00027,0.33084,29.38942,0.0002,0.00041,0.01521,0,90.52315,"254,189","43,579",Pliny The Elder Naturalis Historia Part 3 Books 11-15,2808,Prose
0.00019,0.0045,0.00061,0.00041,0.00002,0.00107,0.00059,0.00078,0.00008,0.00005,0.00001,0.00003,0.00008,0.00141,0.0013,0.00386,0,0.00099,0.0002,0.26886,27.94659,0.00035,0.00049,0.01666,0,86.53056,"404,963","69,402",Pliny The Elder Naturalis Historia Part 4 Books 16-20,4680,Prose
0.00022,0.00477,0.00041,0.00043,0.00003,0.00105,0.00047,0.00084,0.00003,0.00001,0,0.00003,0.00006,0.00084,0.00081,0.00372,0,0.00089,0.00011,0.24688,27.69961,0.00031,0.00028,0.0162,0,83.0454,"279,863","46,991",Pliny The Elder Naturalis Historia Part 5 Books 21-25,3370,Prose
0.00017,0.00412,0.00041,0.0005,0.00006,0.00087,0.00044,0.00092,0.00006,0.00001,0,0.00002,0.00009,0.00097,0.00127,0.00422,0,0.00067,0.00008,0.2591,29.92532,0.00025,0.0003,0.01479,0,107.4412,"283,215","48,131",Pliny The Elder Naturalis Historia Part 6 Books 26-30,2636,Prose
0.00014,0.00526,0.00044,0.00054,0.00004,0.00092,0.00058,0.00092,0.00002,0.00002,0,0.00004,0.00006,0.00128,0.00062,0.00399,0,0.00072,0.00015,0.3503,30.99137,0.0002,0.00036,0.01478,0,102.20111,"405,534","68,384",Pliny The Elder Naturalis Historia Part 7 Books 31-37,3968,Prose
0.00607,0.00599,0.00045,0.00034,0.00034,0.00077,0.00139,0.00068,0,0.00006,0,0.00011,0.00009,0.00287,0.00167,0.00281,0.00074,0.00122,0,0.49722,29.19531,0.00077,0.00071,0.01663,0.00009,91.75521,"35,234","6,252",Pliny The Younger Letters Part 1,384,Prose
0.00568,0.00583,0.00031,0.0006,0.00026,0.0004,0.00074,0.0006,0,0.00003,0.00003,0.00014,0.00003,0.00214,0.00104,0.00386,0.00003,0.00174,0.00002,0.64381,32.13014,0.00145,0.00078,0.01297,0,127.6674,"57,961","9,858",Pliny The Younger Letters Part 10,454,Prose
0.00427,0.00568,0.00035,0.00033,0.0003,0.00082,0.00092,0.00035,0,0.00003,0.00003,0.00008,0.00005,0.00201,0.00141,0.00274,0.00065,0.00166,0,0.48603,32.07004,0.00079,0.00063,0.01495,0,97.08443,"36,795","6,351",Pliny The Younger Letters Part 2,379,Prose
0.00437,0.00554,0.00052,0.00052,0.00016,0.00055,0.00094,0.00081,0,0.00003,0,0.00016,0.00013,0.00239,0.00146,0.0032,0.00086,0.00146,0.00003,0.46839,31.25,0.00042,0.00086,0.0148,0,101.41689,"38,437","6,678",Pliny The Younger Letters Part 3,379,Prose
0.00522,0.00558,0.00039,0.00051,0.00028,0.00051,0.00126,0.00051,0,0.00003,0.00003,0.00008,0.00008,0.00258,0.00132,0.00331,0.00107,0.00171,0.00003,0.44591,28.78486,0.00062,0.00093,0.01538,0.00003,85.87711,"35,639","6,259",Pliny The Younger Letters Part 4,415,Prose
0.00462,0.00519,0.0002,0.00072,0.00017,0.00092,0.00101,0.00052,0.00006,0.00003,0,0.00014,0.00009,0.00228,0.00153,0.00317,0.00043,0.00153,0,0.46761,30.02439,0.0004,0.00026,0.01541,0.00006,93.93767,"34,663","5,993",Pliny The Younger Letters Part 5,369,Prose
0.00546,0.00538,0.00031,0.00071,0.00008,0.00056,0.00094,0.00054,0,0.00003,0.0001,0.00015,0.00005,0.00263,0.00122,0.00278,0.00066,0.00156,0.00003,0.41371,29.89313,0.00054,0.00051,0.01612,0.00003,87.70694,"39,205","6,826",Pliny The Younger Letters Part 6,447,Prose
0.00653,0.005,0.00031,0.0006,0.00028,0.00043,0.00105,0.00062,0,0,0,0.00023,0.00023,0.0027,0.00162,0.00258,0.00108,0.00156,0.00003,0.39378,28.4978,0.00074,0.00065,0.01646,0.00003,83.88095,"35,230","6,196",Pliny The Younger Letters Part 7,420,Prose
0.00295,0.00576,0.00053,0.0007,0.00011,0.00062,0.00118,0.00051,0,0.00011,0,0.00017,0.00006,0.00275,0.00126,0.00278,0.0011,0.00155,0.00003,0.56329,31.56537,0.00067,0.00051,0.01543,0.00003,101.06534,"35,575","6,189",Pliny The Younger Letters Part 8,352,Prose
0.00586,0.00618,0.00052,0.00058,0.00029,0.00075,0.00107,0.00038,0,0,0.00009,0.00026,0,0.0025,0.0016,0.00316,0.00099,0.00212,0,0.4876,29.97059,0.00049,0.00046,0.01593,0,87.25823,"34,467","6,180",Pliny The Younger Letters Part 9,395,Prose
0.00749,0.00399,0.00006,0.00026,0.00031,0.00016,0.00057,0.00013,0,0,0,0.0002,0.00009,0.0006,0.00139,0.00236,0.00159,0.00003,0.00001,0.2675,29.08495,0.00013,0.00034,0.01179,0.00014,89.20814,"133,723","25,254",Propertius Elegies,1499,Verse
0.00139,0.0025,0,0.00115,0.00014,0.00019,0.00137,0.00016,0,0,0,0.00026,0.00005,0.00111,0.0008,0.00316,0.00186,0.00019,0.00021,0.53476,31.06286,0.00026,0.0004,0.01317,0.00005,159.57519,"42,447","7,407",Prudentius Apotheosis,266,Verse
0.001,0.00241,0.00007,0.00067,0.00007,0.00015,0.00059,0.00019,0,0,0,0.0003,0.00004,0.00089,0.00089,0.00322,0.00082,0.00015,0.00022,0.40336,39.88312,0.00026,0.00019,0.01364,0.00007,191.41135,"26,989","4,513",Prudentius Contra Symmachum Part 1,141,Verse
0.00186,0.00209,0.00009,0.00069,0.00016,0.00023,0.00046,0.00028,0.00002,0,0,0.00021,0.00009,0.00074,0.00083,0.00267,0.00152,0.00025,0.00018,0.50485,35.12291,0.0003,0.00023,0.01516,0.00009,159.83456,"43,475","7,499",Prudentius Contra Symmachum Part 2,272,Verse
0.00041,0.00311,0,0.00054,0.00041,0.00014,0.00041,0.00014,0,0,0,0.00041,0,0.00027,0,0.00365,0,0.00027,0.00068,0.25,36.45833,0.00014,0.00014,0.00973,0.00014,102.80556,"7,402","1,246",Prudentius Dittochaeon,72,Verse
0.00262,0.00131,0,0,0,0,0,0,0,0,0,0,0,0.00262,0,0.00131,0,0,0,0.2,42.5,0,0,0.01311,0,76.3,763,135,Prudentius Epilogus,10,Verse
0.00108,0.00235,0.00003,0.00079,0.00008,0.00034,0.00082,0.00013,0,0,0,0.00048,0.00008,0.00077,0.00084,0.00367,0.001,0.00016,0.00034,0.4898,40.69828,0.00045,0.00024,0.01336,0.00005,204.76757,"37,882","6,389",Prudentius Hamartigenia,185,Verse
0.0013,0.00169,0,0.00083,0.00014,0.00006,0.0005,0.00006,0,0,0,0.00047,0.00011,0.00058,0.00036,0.00335,0.00072,0.00017,0.00014,0.30932,41.65347,0.00019,0.00011,0.01175,0.00014,138.0229,"36,162","5,999",Prudentius Psychomachia,262,Verse
0.00958,0.00619,0.0001,0.0007,0.0003,0.0005,0.0007,0.0005,0,0,0,0,0.0001,0.0023,0.00279,0.0021,0.0021,0.0008,0,0.62821,33.07595,0.0001,0,0.01437,0,105.47368,"10,020","1,860",Pseudo Cicero In Sallustium,95,Prose
0.00461,0.0043,0.00014,0.00077,0.00038,0.00045,0.00057,0.00019,0,0.00004,0.00001,0.00027,0.00007,0.00179,0.00204,0.00306,0.00239,0.0008,0.00002,0.40707,25.84605,0.00041,0.00042,0.00925,0.00009,86.12953,"389,650","66,743",Pseudo Quintilian Major Declamations,4524,Prose
0.00571,0.00941,0.00021,0.00122,0.00004,0.00046,0.00063,0.00034,0,0,0,0,0.00008,0.00449,0.00181,0.00462,0.00038,0.00046,0,0.72327,35.0583,0.00134,0.00055,0.01537,0,143.40361,"23,805","4,350",Q Cicero On Running For Consul,166,Prose
0.00121,0.00625,0.00099,0.00059,0.00008,0.00102,0.00075,0.00071,0.00003,0.00002,0.00001,0.00009,0.00004,0.00278,0.00146,0.0038,0.00106,0.00073,0.00013,0.57475,30.23676,0.00075,0.00083,0.01853,0.00003,123.5368,"97,347","17,104",Quintilian Institutio Oratoria Part 1,788,Prose
0.0012,0.00648,0.00076,0.00107,0.00006,0.00075,0.00087,0.00054,0,0.00003,0.00001,0.00019,0.00009,0.00269,0.00148,0.00291,0.00064,0.0009,0.00026,0.60478,29.78585,0.00149,0.00057,0.01886,0,119.08362,"69,783","12,068",Quintilian Institutio Oratoria Part 10,586,Prose
0.00098,0.00643,0.00104,0.00103,0.00008,0.00104,0.00098,0.00084,0.00001,0.00001,0.00002,0.0001,0.00009,0.00263,0.00125,0.00297,0.00087,0.00063,0.00034,0.50882,27.15385,0.00124,0.00082,0.02129,0.00001,116.20265,"87,733","15,429",Quintilian Institutio Oratoria Part 11,755,Prose
0.00103,0.00655,0.0007,0.00091,0.00007,0.00073,0.00115,0.00057,0,0.00001,0.00005,0.00016,0.00008,0.00215,0.00178,0.00281,0.00146,0.00082,0.00023,0.61245,29.94808,0.00142,0.00069,0.01889,0,124.9553,"75,473","13,159",Quintilian Institutio Oratoria Part 12,604,Prose
0.00111,0.00747,0.00088,0.00096,0.00009,0.00077,0.00103,0.00057,0.00003,0.00005,0,0.00014,0.00011,0.00214,0.00167,0.00374,0.00074,0.00067,0.00013,0.60107,29.15635,0.00092,0.00068,0.01915,0,128.81524,"79,479","14,053",Quintilian Institutio Oratoria Part 2,617,Prose
0.00092,0.00748,0.00089,0.00048,0.00001,0.00133,0.00077,0.00099,0.00001,0.00001,0,0.00005,0.00008,0.00247,0.00138,0.00407,0.00131,0.00052,0.00009,0.56098,27.64697,0.00104,0.00059,0.01776,0,104.65217,"79,431","13,998",Quintilian Institutio Oratoria Part 3,759,Prose
0.00142,0.00641,0.00073,0.00069,0.0001,0.00054,0.00095,0.00038,0.00007,0.00004,0,0.00012,0.00003,0.00277,0.00231,0.00445,0.00079,0.00055,0.0001,0.61875,28.84601,0.00159,0.00085,0.01703,0,129.19623,"68,474","11,992",Quintilian Institutio Oratoria Part 4,530,Prose
0.00115,0.00723,0.00064,0.00071,0.00008,0.00093,0.00094,0.00069,0.00001,0.00001,0.00002,0.00006,0.00004,0.00282,0.0025,0.00511,0.00087,0.00077,0.00007,0.5927,27.13697,0.00143,0.00073,0.01766,0.00001,122.6461,"97,381","17,330",Quintilian Institutio Oratoria Part 5,794,Prose
0.00182,0.00766,0.0009,0.00063,0.00007,0.00076,0.00103,0.0007,0.00001,0.00001,0,0.00009,0.00003,0.0024,0.00167,0.00408,0.00099,0.00102,0.00013,0.58964,27.31275,0.00084,0.00106,0.01806,0.00007,118.06702,"66,944","11,931",Quintilian Institutio Oratoria Part 6,567,Prose
0.00075,0.00745,0.00029,0.00078,0.00003,0.00082,0.00074,0.00082,0.00001,0.00001,0.00001,0.00003,0.00007,0.0025,0.00215,0.00588,0.00091,0.0006,0.00007,0.46628,26.7345,0.00152,0.00066,0.01635,0,93.90945,"71,559","13,019",Quintilian Institutio Oratoria Part 7,762,Prose
0.00123,0.00844,0.00109,0.0006,0.00014,0.00112,0.00086,0.00074,0,0,0.00001,0.00014,0.00001,0.00263,0.00134,0.00409,0.00095,0.00068,0.00019,0.5311,28.65677,0.00076,0.0007,0.01867,0.00001,105.68012,"73,342","13,104",Quintilian Institutio Oratoria Part 8,694,Prose
0.0019,0.00701,0.00096,0.00083,0.00011,0.00122,0.00078,0.00117,0.00001,0.00002,0.00001,0.00011,0.00004,0.00443,0.00152,0.00391,0.00131,0.00065,0.00016,0.52676,28.43944,0.00078,0.00089,0.02051,0.00005,109.17032,"104,476","18,901",Quintilian Institutio Oratoria Part 9,957,Prose
0.00147,0.00181,0.00004,0.00038,0,0.00021,0.00071,0.00004,0.00004,0,0,0.00071,0.00008,0.00029,0.00063,0.00176,0.00034,0.00021,0.00004,0.33816,37.87912,0.00017,0.00021,0.00974,0.00004,110.76279,"23,814","3,969",Rutilius De Reditu,215,Verse
0.00187,0.00587,0.00008,0.00119,0.00005,0.00139,0.00063,0.00032,0.00006,0.00002,0.00006,0.00017,0.00006,0.00044,0.00081,0.00443,0.00036,0.00009,0.00153,0.50107,33.24924,0.0003,0.00003,0.0142,0.00002,128.80244,"63,242","10,686",Sallust Catilina,491,Prose
0.00503,0.0038,0.00004,0.00043,0.00013,0.00077,0.00034,0.00009,0.00004,0,0,0.00013,0.00021,0.0006,0.00205,0.0049,0.00128,0,0.00021,0.53049,33.67717,0.00072,0.00004,0.01676,0.00004,120.87629,"23,450","4,084",Sallust Histories,194,Prose
0.00172,0.005,0.00006,0.00136,0,0.0014,0.00065,0.00039,0.00004,0.00001,0.00001,0.0001,0.00003,0.00036,0.0008,0.0049,0.00018,0.00002,0.00056,0.50983,32.4155,0.00029,0.00004,0.01595,0,132.53412,"124,317","21,301",Sallust Jugurtha,938,Prose
0.00038,0.00507,0.00024,0.00152,0.00007,0.00052,0.00074,0.00039,0.00004,0.00001,0,0.00003,0.00002,0.00217,0.00067,0.00478,0.00007,0.00071,0.00014,0.53899,36.36096,0.00033,0.00105,0.01502,0,167.48973,"97,814","16,373",Scriptores Historiae Augustae Historia Augusta Part 1 Books 1-5,584,Prose
0.00069,0.00554,0.00025,0.00134,0.00007,0.00058,0.00091,0.00053,0.00002,0,0,0.00003,0.00002,0.0017,0.0006,0.0045,0.00023,0.00058,0.00009,0.50519,33.77331,0.00037,0.00113,0.01419,0,145.0601,"86,891","14,476",Scriptores Historiae Augustae Historia Augusta Part 2 Books 6-10,599,Prose
0.00137,0.00726,0.0003,0.00132,0.0001,0.00062,0.00085,0.00061,0.00005,0,0,0.00005,0.00005,0.00238,0.00091,0.00425,0.00014,0.00085,0.00006,0.67089,33.25652,0.00046,0.00128,0.01424,0,192.74769,"62,643","10,752",Scriptores Historiae Augustae Historia Augusta Part 3 Books 11-15,325,Prose
0.0013,0.00602,0.00036,0.00126,0.00013,0.0007,0.00074,0.00048,0.00005,0.00002,0,0.00007,0.00004,0.00254,0.00102,0.00404,0.00022,0.00076,0.00021,0.56624,32.75291,0.00035,0.00117,0.01568,0.00001,178.45523,"189,341","32,280",Scriptores Historiae Augustae Historia Augusta Part 4 Books 16-21,1061,Prose
0.00507,0.00687,0.0005,0.00158,0.00094,0.00065,0.00122,0.00022,0,0,0,0.00029,0,0.00184,0.00176,0.00317,0.00184,0.00058,0,0.41813,26.50769,0.00086,0.00065,0.01411,0,70.70483,"27,787","5,137",Seneca Ad Lucilium Epistulae Morales Part 1 1-10,393,Prose
0.00234,0.00689,0.00032,0.00126,0.00072,0.0008,0.00087,0.00045,0,0.00003,0.00003,0.00009,0,0.00117,0.002,0.00327,0.00196,0.00072,0.00003,0.40972,26.56197,0.00077,0.00043,0.0149,0.00001,80.24623,"95,814","17,191",Seneca Ad Lucilium Epistulae Morales Part 10 91-100,1194,Prose
0.00357,0.00582,0.00045,0.00129,0.00082,0.0011,0.00076,0.00048,0,0.00009,0,0.00017,0.00002,0.00148,0.00218,0.00251,0.00209,0.00069,0.00002,0.41118,26.83427,0.0007,0.00052,0.0154,0.00002,79.79178,"58,248","10,468",Seneca Ad Lucilium Epistulae Morales Part 11 101-110,730,Prose
0.00376,0.0073,0.00051,0.00147,0.00082,0.00144,0.00073,0.00041,0,0.00003,0.00009,0.00017,0.00003,0.00161,0.0021,0.00302,0.00227,0.00031,0.00003,0.3546,25.2358,0.00079,0.00055,0.01466,0.00003,72.43441,"58,527","10,877",Seneca Ad Lucilium Epistulae Morales Part 12 111-120,808,Prose
0.00251,0.00754,0.00038,0.00198,0.00053,0.00099,0.0005,0.00034,0,0.00004,0,0.00019,0,0.00095,0.00183,0.00251,0.00221,0.00046,0,0.4,27.40385,0.00103,0.00061,0.0139,0,75.45115,"26,257","4,807",Seneca Ad Lucilium Epistulae Morales Part 13 121-124,348,Prose
0.00535,0.00689,0.00033,0.00113,0.00077,0.00064,0.00069,0.00028,0.00003,0.00003,0,0.00008,0,0.00154,0.00213,0.00309,0.00213,0.00041,0.00003,0.37607,28.28049,0.00113,0.00049,0.01476,0,70.71818,"38,895","7,223",Seneca Ad Lucilium Epistulae Morales Part 2 11-20,550,Prose
0.00553,0.0072,0.00031,0.00093,0.00093,0.00098,0.00108,0.00051,0,0.00005,0.00003,0.00023,0.00003,0.00177,0.00231,0.0028,0.00177,0.00039,0,0.40929,22.41367,0.00131,0.0009,0.01304,0.00003,74.6238,"38,879","7,136",Seneca Ad Lucilium Epistulae Morales Part 3 21-30,521,Prose
0.00479,0.00712,0.00022,0.00158,0.00128,0.00075,0.00062,0.00035,0,0,0.00004,0.00004,0.00009,0.00136,0.00233,0.00299,0.00229,0.00062,0.00004,0.41901,24.20994,0.0007,0.00031,0.0153,0,67.6875,"22,743","4,261",Seneca Ad Lucilium Epistulae Morales Part 4 31-40,336,Prose
0.00623,0.0076,0.00047,0.00087,0.00117,0.00117,0.00093,0.0005,0,0.00003,0.00007,0.00023,0,0.00153,0.0023,0.00293,0.00227,0.0006,0.00007,0.35714,26.09453,0.0007,0.00037,0.01256,0.0001,69.45833,"30,006","5,550",Seneca Ad Lucilium Epistulae Morales Part 5 41-50,432,Prose
0.00441,0.00712,0.00084,0.00124,0.00044,0.00042,0.00065,0.00044,0,0.00009,0,0.00026,0.00002,0.00163,0.00194,0.00355,0.00194,0.00084,0.00002,0.41358,25.15901,0.00084,0.00068,0.01475,0.00005,75.31459,"42,854","7,795",Seneca Ad Lucilium Epistulae Morales Part 6 51-60,569,Prose
0.00358,0.00757,0.00044,0.00128,0.00062,0.00082,0.0006,0.00058,0,0,0,0.0001,0.00008,0.00144,0.00186,0.00322,0.002,0.00084,0,0.39101,26.12239,0.0008,0.00044,0.0147,0.00008,71.41369,"50,061","9,244",Seneca Ad Lucilium Epistulae Morales Part 7 61-70,701,Prose
0.00321,0.00758,0.00033,0.00119,0.00047,0.00077,0.00107,0.00049,0,0.00004,0.00001,0.00011,0,0.0011,0.00279,0.00297,0.00185,0.00044,0,0.41371,27.8551,0.00063,0.0004,0.01518,0.00001,76.01852,"69,785","12,839",Seneca Ad Lucilium Epistulae Morales Part 8 71-80,918,Prose
0.00224,0.00657,0.00033,0.00103,0.00066,0.00083,0.00066,0.00039,0,0.00007,0.00001,0.00015,0.00005,0.00127,0.00195,0.00377,0.00187,0.00075,0.00003,0.42276,25.33724,0.00063,0.00054,0.01438,0.00002,78.88194,"102,231","18,372",Seneca Ad Lucilium Epistulae Morales Part 9 81-90,1296,Prose
0.00317,0.00241,0,0.00043,0.00043,0.00036,0.00059,0.0001,0,0.00003,0,0.00007,0.00007,0.00069,0.0005,0.00122,0.00311,0,0,0.1875,36.52542,0.00026,0.00033,0.01117,0.00026,86.48,"30,268","5,446",Seneca Agamemnon,350,Verse
0.00263,0.00567,0.00032,0.00177,0.00059,0.00132,0.00068,0.00041,0,0,0,0.00023,0,0.00172,0.002,0.00299,0.00127,0.0005,0.00005,0.60847,25.40642,0.00063,0.00059,0.01818,0,101.62212,"22,052","4,103",Seneca De Beneficiis Part 1,217,Prose
0.0031,0.00672,0.0006,0.00145,0.00026,0.00077,0.00077,0.00046,0,0.00009,0.00006,0.00014,0.00006,0.00239,0.00259,0.00262,0.00154,0.00071,0,0.59672,24.17685,0.00148,0.00071,0.01359,0.00003,97.80501,"35,112","6,613",Seneca De Beneficiis Part 2,359,Prose
0.00259,0.00676,0.00077,0.0012,0.00037,0.00075,0.0008,0.00051,0,0,0.00008,0.00005,0.00008,0.0016,0.00251,0.00323,0.0027,0.00059,0,0.54064,23.6,0.00032,0.00067,0.01368,0,97.75457,"37,440","6,965",Seneca De Beneficiis Part 3,383,Prose
0.00307,0.00748,0.00049,0.00169,0.0008,0.00113,0.00089,0.00049,0,0,0.00002,0.00012,0.00012,0.00162,0.00235,0.00324,0.00312,0.00073,0,0.53094,26.98201,0.00091,0.00059,0.01459,0,97.12756,"42,639","8,051",Seneca De Beneficiis Part 4,439,Prose
0.00358,0.00668,0.00051,0.00281,0.00026,0.00065,0.00105,0.00045,0,0.00011,0.00011,0.00017,0.00003,0.00168,0.00313,0.00304,0.00242,0.00051,0,0.51042,24.54,0.00074,0.00054,0.01444,0.00003,94.33244,"35,186","6,803",Seneca De Beneficiis Part 5,373,Prose
0.00564,0.00724,0.00054,0.00133,0.00084,0.00084,0.00077,0.00033,0,0.00002,0.00002,0.00037,0.00012,0.00219,0.0027,0.00368,0.00205,0.00042,0,0.54412,24.19512,0.00065,0.00063,0.01469,0.00002,100.32944,"42,941","8,234",Seneca De Beneficiis Part 6,428,Prose
0.00352,0.00842,0.0004,0.00112,0.00054,0.00083,0.00029,0.0004,0,0,0,0.00014,0.00009,0.00163,0.00286,0.00335,0.00157,0.00063,0.00003,0.52595,25.36364,0.00063,0.00074,0.01374,0.00006,101.55233,"34,934","6,618",Seneca De Beneficiis Part 7,344,Prose
0.00219,0.00729,0.00054,0.00159,0.00071,0.00094,0.00082,0.00031,0,0.00003,0.00003,0.00045,0.00006,0.00116,0.00099,0.00369,0.00213,0.00111,0,0.50763,33.10377,0.00037,0.00043,0.01152,0.00003,104.85417,"35,231","6,383",Seneca De Brevitate Vitae,336,Prose
0.00208,0.0059,0.00027,0.00168,0.00029,0.00065,0.00059,0.00034,0.00002,0,0,0.00006,0.00002,0.00151,0.00178,0.00327,0.00118,0.00059,0.00002,0.56918,28.6,0.00055,0.00052,0.01486,0.00006,127.7319,"47,644","8,597",Seneca De Clementia,373,Prose
0.00394,0.00713,0.00044,0.00136,0.00051,0.0008,0.00103,0.00036,0,0.00003,0.00005,0.00033,0.00003,0.00103,0.00116,0.00322,0.00142,0.00093,0.00003,0.53443,30.76494,0.00064,0.00028,0.01228,0.00008,107.88889,"38,840","6,936",Seneca De Consolatione Ad Helviam,360,Prose
0.00353,0.00588,0.0003,0.00114,0.00037,0.00062,0.00088,0.00013,0.00002,0.00009,0,0.00017,0.00004,0.00123,0.00146,0.00312,0.0014,0.00116,0,0.47929,31.6037,0.00037,0.00037,0.01369,0,115.86534,"46,462","8,406",Seneca De Consolatione Ad Marciam,401,Prose
0.00577,0.00911,0.00013,0.00134,0.00048,0.00115,0.00108,0.00076,0,0.00016,0,0.00003,0.00003,0.00124,0.00175,0.00306,0.00121,0.00076,0.00003,0.52521,29.70476,0.00086,0.00029,0.01332,0.00003,113.72826,"31,389","5,804",Seneca De Consolatione Ad Polybium,276,Prose
0.00204,0.00691,0.00057,0.00154,0.0004,0.00067,0.00044,0.0004,0,0,0,0.00013,0.00003,0.00161,0.00245,0.00272,0.00137,0.00037,0.00007,0.55924,33.05056,0.0005,0.0004,0.0171,0.00007,118.38492,"29,833","5,406",Seneca De Constantia,252,Prose
0.00183,0.0054,0.00069,0.00144,0.00046,0.00091,0.00072,0.00032,0,0.00008,0.00001,0.00029,0.00006,0.00144,0.00185,0.00292,0.00214,0.00076,0,0.44981,29.6567,0.00071,0.00053,0.01625,0.00002,95.62321,"126,892","23,112",Seneca De Ira,1327,Prose
0.00318,0.00813,0.00047,0.00206,0.00019,0.00112,0.00121,0.00028,0,0.00019,0,0,0.00009,0.0015,0.0028,0.00392,0.00196,0.00056,0,0.56,31.16901,0.00103,0.00009,0.01411,0,111.47917,"10,702","2,011",Seneca De Otio,96,Prose
0.0027,0.00561,0.00052,0.00126,0.0007,0.00026,0.001,0.00043,0,0,0.00004,0.00026,0,0.00122,0.00204,0.00287,0.0027,0.00096,0,0.4709,29.38926,0.00052,0.0003,0.01283,0,91.992,"22,998","4,247",Seneca De Providentia,250,Prose
0.00287,0.00498,0.00081,0.00225,0.00019,0.00069,0.00074,0.00028,0,0.00002,0,0.00005,0.00002,0.00137,0.00144,0.00269,0.0012,0.00046,0,0.49211,32.17761,0.001,0.00021,0.01676,0.00002,117.03794,"43,187","7,741",Seneca De Tranquillitate Animi,369,Prose
